TicketId,SaleId,Quantity
339,14503,2
339,14589,1
339,14594,5
339,14599,5
339,14631,8
339,14658,2
339,14672,4
339,14707,1
339,14762,3
339,14805,10
339,14808,10
339,14829,5
339,14842,1
339,14850,10
339,14876,4
339,14898,1
339,14900,2
339,14915,3
339,14916,4
339,14934,2
339,14940,1
339,14960,3
339,15062,2
339,15107,8
339,15125,8
339,15145,6
339,15148,1
339,15166,8
339,15173,8
339,15240,4
339,15251,2
339,15306,8
339,15330,2
339,15340,8
339,15345,10
339,15360,6
339,15375,2
339,15407,4
339,15408,2
339,15413,8
339,15419,5
339,15428,9
339,15459,3
339,15594,10
339,15662,3
339,15672,7
339,15683,7
339,15734,5
339,15750,5
339,15769,8
339,15779,2
339,15796,3
339,15812,4
339,15823,4
339,15873,6
339,15886,6
339,15909,2
339,15914,6
339,15964,2
339,15979,1
339,15982,4
339,15983,1
339,15988,6
339,16000,7
339,16079,3
339,16106,8
339,16108,3
339,16114,9
339,16161,2
339,16242,8
339,16250,2
339,16253,7
339,16370,8
339,16375,10
339,16377,9
339,16429,7
339,16453,5
339,16503,1
339,16523,6
339,16532,6
339,16555,10
339,16564,8
339,16605,10
339,16643,7
339,16663,10
339,16665,1
339,16773,4
339,16778,4
339,16867,1
339,16886,1
339,16892,9
339,16897,1
339,16903,3
339,16910,10
339,17001,3
339,17009,7
339,17016,7
339,17096,7
339,17133,6
339,17137,7
339,17217,10
339,17251,5
339,17263,6
339,17285,9
339,17309,7
339,17330,7
339,17350,6
339,17359,2
339,17361,9
339,17362,3
339,17406,9
339,17409,9
339,17482,1
339,17484,7
339,17576,7
339,17646,3
339,17655,7
339,17657,8
339,17663,10
339,17719,2
339,17721,6
339,17777,6
339,17782,7
339,17792,10
339,17801,1
339,17811,9
339,17839,5
339,17884,5
339,17894,4
339,17928,5
339,17989,7
339,18054,5
339,18066,7
339,18073,1
339,18086,8
339,18095,6
339,18097,9
339,18109,8
339,18136,1
339,18216,5
339,18312,2
339,18393,4
339,18456,8
339,18459,3
339,18537,6
339,18545,8
339,18580,1
339,18666,7
339,18690,6
339,18706,2
339,18714,1
339,18760,7
339,18777,1
339,18797,3
339,18801,6
339,18806,5
339,18822,8
339,18835,7
339,18919,10
339,18932,8
339,18933,4
339,18971,7
339,18989,10
339,19001,8
339,19007,4
339,19013,2
339,19093,10
339,19118,3
339,19130,5
339,19175,3
339,19311,1
339,19317,2
339,19320,4
339,19360,6
339,19395,2
339,19443,3
339,19455,10
339,19500,4
339,19590,2
339,19592,8
339,19704,3
339,19751,7
339,19789,6
339,19833,8
339,19867,9
339,19930,1
339,19953,3
339,19972,1
339,19978,7
339,19987,7
339,20041,5
339,20067,3
339,20085,2
339,20091,1
339,20123,3
339,20158,9
339,20216,4
339,20225,5
339,20231,10
339,20245,5
339,20338,5
339,20363,2
339,20370,8
339,20374,10
339,20399,5
339,20452,7
339,20457,6
339,20478,4
339,20505,10
339,20528,8
339,20545,1
339,20546,3
339,20590,9
339,20614,3
339,20656,4
339,20712,6
339,20713,10
339,20759,6
339,20762,10
339,20775,4
339,20787,6
339,20814,7
339,20837,10
339,20845,1
339,20892,3
339,20898,10
339,20927,8
339,20950,6
339,20979,6
339,21006,10
339,21013,6
339,21091,5
339,21115,2
339,21121,10
339,21133,9
339,21141,6
339,21142,6
339,21248,3
339,21272,7
339,21322,8
339,21354,6
339,21360,8
339,21386,9
339,21410,6
339,21433,1
339,21453,10
339,21505,4
339,21528,1
339,21558,9
339,21621,10
339,21635,8
339,21677,8
339,21710,9
339,21719,7
339,21844,1
339,21866,2
339,21868,8
339,21904,2
339,21916,1
339,22047,8
339,22260,10
339,22284,10
339,22378,4
339,22412,7
339,22421,7
339,22447,1
339,22532,9
339,22548,7
339,22586,5
339,22612,4
339,22634,9
339,22659,8
339,22686,8
339,22706,4
339,22741,4
339,22752,2
339,22791,7
339,22831,3
339,22887,1
339,22920,9
339,22955,6
339,22963,2
339,22989,6
339,23034,5
339,23041,10
339,23071,7
339,23175,9
339,23182,5
339,23268,2
339,23283,5
339,23313,2
339,23326,3
339,23341,5
339,23371,6
339,23386,3
339,23396,4
339,23400,8
339,23433,5
339,23465,10
339,23467,1
339,23475,10
339,23501,10
339,23522,1
339,23562,1
339,23570,4
339,23642,8
339,23677,7
339,23706,4
339,23774,4
339,23777,1
339,23796,6
339,23820,8
339,23843,1
339,23859,4
339,23895,1
339,23909,8
339,23927,2
339,23931,3
339,23985,5
339,23988,6
339,23997,3
339,24008,2
339,24063,2
339,24075,6
339,24084,7
339,24086,4
339,24151,8
339,24173,8
339,24181,4
339,24193,4
339,24229,1
339,24235,1
339,24260,9
339,24270,6
339,24280,6
339,24387,1
339,24399,10
339,24496,3
339,24501,5
339,24531,3
339,24541,5
339,24613,8
339,24642,4
339,24649,9
339,24695,5
339,24708,6
339,24733,2
339,24764,6
339,24789,1
339,24801,4
339,24803,10
339,24832,1
339,24833,2
339,24846,1
339,24866,6
339,24881,6
339,24926,1
339,24954,10
339,24975,4
339,25008,4
339,25053,10
339,25107,6
339,25108,5
339,25127,7
339,25182,8
339,25197,8
339,25281,2
339,25346,7
339,25352,4
339,25373,5
339,25378,2
339,25403,4
339,25410,2
339,25416,2
339,25441,4
339,25447,3
339,25507,9
339,25531,9
339,25568,10
339,25577,3
339,25598,10
339,25606,4
339,25607,5
339,25619,6
339,25620,3
339,25639,5
339,25715,7
339,25759,10
339,25763,4
339,25764,1
339,25794,9
339,25802,8
339,25816,1
339,25818,4
339,25821,9
339,25842,8
339,25862,8
339,25886,3
339,25933,2
339,25971,4
339,25983,4
339,26003,8
339,26116,7
339,26122,7
339,26142,2
339,26207,2
339,26210,3
339,26219,2
339,26273,5
339,26276,5
339,26331,9
339,26365,3
339,26380,1
339,26386,10
339,26390,9
339,26404,5
339,26407,9
339,26420,3
339,27282,4
339,27305,1
339,27347,7
339,27358,5
339,27361,10
339,27363,1
339,27377,8
339,27417,7
339,27433,5
339,27436,8
339,27456,6
339,27473,6
339,27488,3
339,27493,3
339,27495,4
339,27515,10
339,27517,6
339,27524,4
339,27534,9
339,27544,2
339,27563,2
339,27565,8
339,27576,1
339,27579,7
339,27588,5
339,27589,4
339,27603,7
339,27610,7
339,27625,10
339,27646,9
339,27650,7
339,27692,6
339,27707,4
339,27720,2
339,27735,6
339,27745,10
339,27756,4
339,27763,7
339,27792,1
339,27794,5
339,27806,1
339,27836,1
339,27848,6
339,27866,6
339,27875,1
339,27882,2
339,27883,8
339,27889,9
339,27892,8
339,27911,3
339,27933,6
339,27939,4
339,27942,10
339,27945,1
339,27970,7
339,27971,4
339,28014,2
339,28025,6
339,28029,9
339,28039,7
339,28065,1
339,28079,6
339,28094,7
339,28102,1
339,28105,10
339,28136,3
339,28137,6
339,28142,3
339,28149,3
339,28152,6
339,28180,3
339,28181,6
339,28197,1
339,28202,8
339,28211,4
339,28221,3
339,28230,3
339,28233,3
339,28240,8
339,28241,2
339,28244,8
339,28253,2
339,28285,8
339,28288,6
339,28291,4
339,28294,10
339,28300,6
339,28326,9
339,28329,2
339,28353,2
339,28357,8
339,28365,3
339,28368,2
339,28372,8
339,28389,9
339,28390,7
339,28399,1
339,28400,5
339,28402,1
339,28403,6
339,28407,9
339,28423,1
339,28448,7
339,28452,6
339,28453,7
339,28461,2
339,28464,2
339,28471,1
339,28476,4
339,28483,6
339,28485,9
339,28487,6
339,28490,3
339,28494,4
339,28500,1
339,28507,2
339,28522,8
339,28530,8
339,28535,10
339,28536,8
339,28538,3
339,28540,4
339,28563,10
339,28591,6
339,28593,1
339,28598,5
339,28614,1
339,28623,8
339,28634,8
339,28641,5
339,28643,2
339,28649,6
339,28654,3
339,28657,4
339,28662,7
339,28666,10
339,28669,5
339,28672,2
339,28690,2
339,28692,4
339,28703,5
339,28704,9
339,28713,2
339,28715,5
339,28726,6
339,28727,9
339,28728,6
339,28734,8
339,28739,4
339,28755,3
339,28757,2
339,28758,5
339,28762,2
339,28766,5
339,28779,3
339,28786,6
339,28791,7
339,28803,1
339,28804,6
339,28805,7
339,28808,3
339,28813,7
339,28816,8
339,28818,8
339,28821,2
339,28825,10
339,28835,2
339,28836,7
339,28843,9
339,28845,3
339,28849,5
339,28851,8
339,28858,2
339,28860,2
339,28880,9
339,28888,7
339,28889,2
339,28894,10
339,28898,4
339,28901,2
339,28912,9
339,28924,9
339,28928,7
339,28935,3
339,28945,2
339,28948,8
339,28949,8
339,28951,1
339,28952,7
339,28953,2
339,28954,8
339,28955,6
339,28960,8
339,28961,3
339,28962,3
339,28963,7
339,28970,4
339,28973,7
339,28977,10
339,28978,1
339,28986,2
339,28989,2
339,28993,2
339,28994,1
339,28996,6
339,29002,9
339,29005,1
339,29006,5
339,29011,9
339,29017,1
339,29021,5
339,29022,2
339,29028,5
339,29029,2
339,29032,4
339,29039,3
339,29040,4
339,29041,3
339,29046,1
339,29047,7
339,29048,6
339,29052,3
339,29056,9
339,29057,8
339,29061,3
339,29062,9
339,29073,6
339,29109,1
340,927,8
340,1157,7
340,1618,10
340,2055,9
340,2095,3
340,2116,2
340,2557,10
340,2559,2
340,2662,1
340,3431,4
340,3563,9
340,3790,5
340,4719,7
340,4734,8
340,4899,1
340,5133,6
340,5233,7
340,5280,7
340,5332,6
340,5605,1
340,5667,1
340,6277,8
340,6444,7
340,6449,7
340,6653,10
340,6702,7
340,6779,9
340,6841,3
340,6868,1
340,6923,10
340,6950,8
340,6970,8
340,6989,5
340,7002,9
340,7020,10
340,7047,3
340,7071,5
340,7096,3
340,7109,10
340,7131,8
340,7133,10
340,7137,5
340,7166,8
340,7184,1
340,7203,7
340,7222,9
340,7243,4
340,7390,6
340,7431,7
340,7432,9
340,7434,5
340,7443,6
340,7444,1
340,7478,2
340,7504,6
340,7536,1
340,7546,5
340,7600,1
340,7624,5
340,7656,7
340,7659,5
340,7690,3
340,7742,6
340,7790,1
340,7849,7
340,7852,4
340,7873,8
340,7908,8
340,7938,7
340,7953,1
340,7954,10
340,7961,6
340,7981,4
340,8050,10
340,8076,3
340,8082,3
340,8108,10
340,8139,10
340,8226,9
340,8259,5
340,8266,10
340,8290,10
340,8291,6
340,8335,6
340,8350,9
340,8351,4
340,8354,1
340,8362,4
340,8381,7
340,8400,2
340,8426,9
340,8540,5
340,8642,5
340,8672,4
340,8699,10
340,8718,4
340,8737,7
340,8788,9
340,8902,5
340,8948,3
340,8958,5
340,8991,8
340,8994,8
340,9086,6
340,9136,3
340,9151,7
340,9272,3
340,9325,8
340,9328,7
340,9356,7
340,9370,8
340,9502,7
340,9511,1
340,9549,1
340,9589,2
340,9612,5
340,9751,5
340,9790,4
340,9799,1
340,9810,1
340,9848,8
340,9863,7
340,9868,8
340,9873,6
340,9922,2
340,10015,9
340,10021,3
340,10053,1
340,10065,4
340,10067,6
340,10089,3
340,10115,10
340,10136,10
340,10144,9
340,10148,4
340,10167,1
340,10214,4
340,10242,7
340,10279,9
340,10293,9
340,10307,3
340,10309,2
340,10326,7
340,10374,9
340,10397,6
340,10441,5
340,10503,2
340,10579,3
340,10620,10
340,10694,7
340,10750,2
340,10772,6
340,10865,2
340,10916,8
340,10935,6
340,10946,4
340,11008,6
340,11010,4
340,11011,1
340,11012,1
340,11015,7
340,11017,9
340,11038,1
340,11047,10
340,11052,4
340,11066,4
340,11075,2
340,11080,3
340,11138,1
340,11194,8
340,11199,3
340,11214,3
340,11217,7
340,11230,8
340,11243,8
340,11278,10
340,11361,1
340,11371,6
340,11442,6
340,11517,4
340,11533,4
340,11540,1
340,11578,10
340,11580,6
340,11585,2
340,11637,9
340,11653,4
340,11693,8
340,11719,5
340,11775,3
340,11794,8
340,11796,5
340,11830,10
340,11892,5
340,11901,9
340,11908,4
340,11956,4
340,11959,7
340,11964,9
340,12025,5
340,12153,1
340,12174,5
340,12196,8
340,12197,2
340,12204,5
340,12223,2
340,12233,2
340,12256,2
340,12273,1
340,12282,7
340,12323,2
340,12380,1
340,12393,2
340,12404,4
340,12443,6
340,12471,4
340,12475,10
340,12476,9
340,12487,1
340,12498,10
340,12598,8
340,12611,6
340,12612,8
340,12677,6
340,12684,2
340,12710,8
340,12847,6
340,12851,3
340,12860,10
340,12909,1
340,12947,3
340,12997,4
340,13054,4
340,13064,9
340,13103,2
340,13122,1
340,13207,1
340,13239,7
340,13274,8
340,13310,6
340,13321,3
340,13339,10
340,13441,6
340,13446,4
340,13455,4
340,13511,10
340,13518,8
340,13595,9
340,13641,10
340,13654,10
340,13672,5
340,13720,2
340,13730,6
340,13809,7
340,13819,7
340,13847,4
340,13919,10
340,13967,8
340,13984,6
340,14006,6
340,14047,6
340,14055,6
340,14082,7
340,14128,7
340,14131,10
340,14139,4
340,14187,10
340,14227,3
340,14288,6
340,14317,4
340,14327,10
340,14402,2
340,14403,2
340,14425,6
340,14456,10
340,14530,4
340,14572,2
340,14582,8
340,14705,10
340,14724,6
340,14822,1
340,14826,7
340,14854,5
340,14887,10
340,14912,3
340,14951,8
340,14969,10
340,14974,5
340,14975,3
340,14984,7
340,14997,8
340,15049,8
340,15077,3
340,15085,6
340,15108,1
340,15114,5
340,15211,6
340,15263,5
340,15317,10
340,15353,6
340,15364,6
340,15394,7
340,15452,6
340,15499,3
340,15517,10
340,15553,7
340,15557,1
340,15570,5
340,15624,3
340,15642,8
340,15645,9
340,15646,2
340,15665,10
340,15673,4
340,15678,6
340,15713,4
340,15780,8
340,15810,3
340,15820,8
340,15838,8
340,15845,7
340,15885,9
340,15915,6
340,15970,2
340,15977,9
340,15984,3
340,16009,7
340,16069,4
340,16124,6
340,16125,2
340,16141,1
340,16162,4
340,16173,6
340,16213,6
340,16276,9
340,16305,10
340,16310,4
340,16313,4
340,16320,6
340,16393,4
340,16398,4
340,16417,5
340,16423,9
340,16446,3
340,16465,10
340,16472,8
340,16514,10
340,16538,5
340,16543,7
340,16647,4
340,16648,4
340,16692,7
340,16693,1
340,16707,6
340,16763,5
340,16788,6
340,16824,10
340,16841,5
340,16845,9
340,16880,4
340,16928,10
340,16937,6
340,16940,1
340,16943,10
340,16987,3
340,17069,9
340,17136,8
340,17152,10
340,17166,5
340,17187,7
340,17218,7
340,17269,1
340,17291,6
340,17296,1
340,17304,4
340,17308,10
340,17326,2
340,17344,10
340,17347,7
340,17368,3
340,17375,4
340,17384,4
340,17420,4
340,17436,10
340,17443,1
340,17481,9
340,17573,10
340,17583,2
340,17634,4
340,17666,2
340,17698,9
340,17737,2
340,17753,8
340,17804,5
340,17826,10
340,17830,10
340,17898,5
340,17905,5
340,17943,5
340,17957,6
340,17960,4
340,18021,10
340,18035,8
340,18087,8
340,18094,6
340,18182,5
340,18185,8
340,18197,4
340,18255,7
340,18262,8
340,18283,1
340,18286,10
340,18332,1
340,18396,5
340,18424,1
340,18452,3
340,18453,4
340,18489,1
340,18493,2
340,18532,3
340,18569,4
340,18581,10
340,18608,2
340,18624,7
340,18697,4
340,18709,6
340,18767,3
340,18849,3
340,19022,4
340,19058,8
340,19105,8
340,19153,2
340,19165,1
340,19192,1
340,19226,6
340,19272,9
340,19287,2
340,19288,3
340,19399,10
340,19487,4
340,19490,4
340,19555,6
340,19579,5
340,19589,10
340,19626,2
340,19690,2
340,19715,6
340,19763,2
340,19771,5
340,19780,3
340,19791,8
340,19793,5
340,19828,4
340,19888,4
340,19906,8
340,19936,2
340,19965,5
340,19967,1
340,19996,3
340,20052,9
340,20161,10
340,20202,2
340,20274,1
340,20315,3
340,20324,4
340,20325,5
340,20427,5
340,20449,2
340,20487,1
340,20504,5
340,20509,9
340,20532,5
340,20542,4
340,20549,7
340,20567,3
340,20595,3
340,20597,5
340,20608,2
340,20611,10
340,20627,6
340,20642,9
340,20668,10
340,20678,2
340,20701,1
340,20721,2
340,20736,6
340,20737,2
340,20859,10
340,20896,9
340,20918,5
340,20940,7
340,20999,4
340,21047,8
340,21060,4
340,21184,4
340,21222,1
340,21229,4
340,21240,2
340,21244,8
340,21288,8
340,21362,6
340,21376,1
340,21377,10
340,21408,6
340,21444,7
340,21471,2
340,21480,4
340,21484,10
340,21498,10
340,21534,6
340,21545,1
340,21581,7
340,21598,4
340,21652,9
340,21664,5
340,21691,10
340,21696,6
340,21743,8
340,21767,5
340,21797,8
340,21825,5
340,21832,1
340,21848,9
340,21859,9
340,21877,7
340,21896,2
340,21921,9
340,21952,1
340,22042,5
340,22054,3
340,22058,1
340,22067,9
340,22082,1
340,22099,5
340,22143,8
340,22154,7
340,22189,9
340,22220,6
340,22232,7
340,22259,8
340,22267,7
340,22338,7
340,22373,9
340,22377,6
340,22383,8
340,22530,10
340,22559,6
340,22580,7
340,22581,2
340,22597,9
340,22601,1
340,22619,1
340,22676,7
340,22694,9
340,22705,5
340,22717,10
340,22811,9
340,22876,7
340,22905,4
340,22939,10
340,22964,2
340,23023,6
340,23038,3
340,23080,1
340,23082,10
340,23099,2
340,23139,5
340,23189,10
340,23190,5
340,23198,5
340,23220,10
340,23277,4
340,23330,5
340,23338,2
340,23359,7
340,23362,8
340,23387,1
340,23412,1
340,23417,10
340,23421,5
340,23494,8
340,23511,7
340,23550,10
340,23572,6
340,23587,9
340,23688,9
340,23726,3
340,23816,1
340,23826,9
340,23836,2
340,23838,6
340,23840,2
340,23860,1
340,23902,2
340,23936,7
340,24024,1
340,24053,7
340,24057,2
340,24102,9
340,24115,3
340,24146,10
340,24164,4
340,24224,4
340,24248,10
340,24259,3
340,24323,4
340,24362,2
340,24419,7
340,24439,6
340,24469,5
340,24492,1
340,24504,10
340,24516,1
340,24523,2
340,24526,4
340,24540,10
340,24546,3
340,24582,3
340,24709,4
340,24741,6
340,24765,8
340,24771,2
340,24784,3
340,24824,5
340,24870,3
340,24894,6
340,24916,10
340,24929,6
340,24936,9
340,24965,6
340,25023,1
340,25046,9
340,25048,10
340,25059,2
340,25061,5
340,25068,4
340,25087,6
340,25140,6
340,25149,3
340,25150,2
340,25190,8
340,25193,5
340,25199,5
340,25203,1
340,25210,1
340,25234,2
340,25239,9
340,25257,8
340,25259,4
340,25283,9
340,25318,8
340,25337,4
340,25343,1
340,25365,4
340,25385,7
340,25424,5
340,25431,2
340,25435,5
340,25436,2
340,25443,3
340,25467,2
340,25471,5
340,25485,3
340,25576,1
340,25611,6
340,25637,5
340,25685,2
340,25734,4
340,25800,9
340,25872,10
340,25890,6
340,25942,7
340,25965,1
340,25974,1
340,26016,8
340,26048,10
340,26066,7
340,26078,8
340,26124,3
340,26256,3
340,26281,9
340,26283,3
340,26328,3
340,26342,7
340,26345,6
340,26356,8
340,26360,7
340,26377,7
340,26419,9
340,26432,5
340,27281,3
340,27287,4
340,27288,8
340,27292,10
340,27312,10
340,27346,5
340,27359,4
340,27362,8
340,27405,2
340,27410,4
340,27423,6
340,27425,7
340,27426,5
340,27447,7
340,27467,9
340,27482,8
340,27545,8
340,27549,4
340,27567,9
340,27581,2
340,27587,2
340,27596,4
340,27602,6
340,27609,8
340,27614,3
340,27635,6
340,27651,1
340,27657,10
340,27667,7
340,27680,1
340,27689,9
340,27699,2
340,27704,6
340,27706,8
340,27725,7
340,27765,4
340,27766,2
340,27778,4
340,27801,5
340,27807,2
340,27818,4
340,27827,3
340,27830,6
340,27832,6
340,27842,3
340,27850,7
340,27862,1
340,27879,6
340,27898,7
340,27902,2
340,27905,3
340,27920,9
340,27936,8
340,27943,8
340,27946,2
340,27952,4
340,27955,8
340,27959,5
340,27963,6
340,27964,1
340,27967,8
340,27973,2
340,27980,1
340,27988,5
340,27989,10
340,27993,10
340,28003,2
340,28015,2
340,28021,9
340,28027,1
340,28034,2
340,28046,2
340,28049,2
340,28058,1
340,28086,2
340,28089,4
340,28092,10
340,28101,7
340,28108,1
340,28111,1
340,28132,1
340,28201,9
340,28208,7
340,28228,10
340,28229,6
340,28231,2
340,28252,4
340,28256,8
340,28267,8
340,28272,6
340,28298,9
340,28346,4
340,28350,3
340,28366,8
340,28371,5
340,28374,4
340,28378,8
340,28397,2
340,28409,5
340,28412,6
340,28413,9
340,28419,2
340,28431,7
340,28434,10
340,28445,7
340,28450,10
340,28457,8
340,28459,5
340,28465,2
340,28468,3
340,28477,7
340,28486,2
340,28491,4
340,28499,8
340,28518,3
340,28525,9
340,28537,2
340,28551,1
340,28552,1
340,28555,7
340,28558,1
340,28566,7
340,28572,4
340,28573,9
340,28583,9
340,28590,1
340,28594,3
340,28597,10
340,28602,1
340,28609,10
340,28617,2
340,28624,6
340,28627,2
340,28637,10
340,28652,7
340,28673,4
340,28676,6
340,28688,4
340,28708,1
340,28720,6
340,28721,10
340,28733,10
340,28738,2
340,28747,9
340,28748,5
340,28767,8
340,28774,10
340,28782,1
340,28783,7
340,28784,8
340,28790,2
340,28797,7
340,28799,4
340,28802,9
340,28807,9
340,28810,9
340,28819,8
340,28823,9
340,28828,3
340,28840,8
340,28841,10
340,28844,1
340,28848,5
340,28850,10
340,28854,9
340,28856,7
340,28862,2
340,28863,1
340,28865,2
340,28869,8
340,28871,5
340,28872,2
340,28874,5
340,28879,10
340,28883,7
340,28884,3
340,28885,7
340,28886,2
340,28892,10
340,28895,6
340,28897,7
340,28899,3
340,28900,3
340,28905,6
340,28914,8
340,28915,6
340,28922,7
340,28925,9
340,28938,4
340,28944,7
340,28946,4
340,28959,9
340,28966,9
340,28967,5
340,28968,5
340,28971,6
340,28972,1
340,28975,5
340,28982,8
340,28985,7
340,28990,1
340,28991,8
340,28998,9
340,29001,1
340,29013,10
340,29014,5
340,29015,4
340,29016,7
340,29020,3
340,29024,7
340,29026,4
340,29031,7
340,29033,7
340,29065,6
340,29067,10
340,29069,5
340,29075,7
340,29076,4
340,29077,8
340,29079,7
340,29081,10
340,29082,8
340,29084,1
340,29087,1
340,29090,9
340,29092,4
340,29093,4
340,29096,3
340,29097,9
340,29100,6
340,29104,3
340,29105,6
340,29107,10
340,29112,3
340,29116,8
340,29117,6
340,29119,6
340,29121,3
340,29122,8
340,29125,8
340,29132,8
340,29133,2
340,29137,9
340,29143,5
340,29144,1
340,29145,1
340,29147,6
340,29149,9
340,29150,4
340,29155,4
340,29157,3
340,29158,10
340,29160,4
340,29161,3
340,29173,10
340,29174,10
340,29178,8
340,29181,7
340,29185,6
340,29188,9
340,29194,7
340,29197,1
340,29199,7
340,29201,1
340,29214,4
340,29216,8
340,29217,8
340,29221,5
340,29224,3
340,29226,1
341,337,9
341,923,9
341,2074,1
341,2972,8
341,3248,10
341,3539,9
341,3877,6
341,4036,5
341,4186,6
341,4254,7
341,4878,9
341,5103,9
341,5157,2
341,5254,10
341,5442,10
341,5928,7
341,6280,7
341,6395,4
341,6563,10
341,6584,10
341,6598,1
341,6871,9
341,6917,1
341,6940,9
341,6964,4
341,7027,10
341,7039,1
341,7041,1
341,7108,7
341,7135,8
341,7155,10
341,7202,6
341,7251,10
341,7264,7
341,7274,1
341,7283,7
341,7330,5
341,7344,5
341,7350,10
341,7392,1
341,7393,5
341,7397,1
341,7423,2
341,7473,7
341,7495,1
341,7515,6
341,7522,10
341,7526,4
341,7571,1
341,7608,4
341,7645,1
341,7721,6
341,7761,1
341,7808,4
341,7872,7
341,7881,1
341,7899,3
341,7939,1
341,7986,8
341,8003,9
341,8045,5
341,8056,5
341,8070,4
341,8102,5
341,8112,7
341,8116,4
341,8136,10
341,8145,4
341,8159,3
341,8204,2
341,8243,1
341,8257,8
341,8370,10
341,8420,9
341,8425,8
341,8485,6
341,8515,10
341,8564,10
341,8584,3
341,8682,8
341,8686,2
341,8694,7
341,8707,10
341,8739,8
341,8749,1
341,8756,5
341,8796,10
341,8803,10
341,8825,2
341,8826,6
341,8850,10
341,8863,10
341,8874,2
341,8901,3
341,8922,4
341,8944,7
341,8961,3
341,8981,1
341,9096,3
341,9118,1
341,9135,7
341,9165,5
341,9171,1
341,9178,5
341,9195,1
341,9277,9
341,9309,5
341,9313,9
341,9326,6
341,9365,6
341,9392,9
341,9401,1
341,9403,9
341,9419,10
341,9540,10
341,9550,7
341,9572,10
341,9653,5
341,9712,6
341,9738,6
341,9806,3
341,9826,2
341,9923,1
341,9948,5
341,9958,7
341,10178,6
341,10195,7
341,10199,2
341,10216,7
341,10218,7
341,10225,10
341,10274,4
341,10302,3
341,10331,2
341,10333,9
341,10388,2
341,10410,9
341,10497,2
341,10499,5
341,10500,2
341,10512,6
341,10523,4
341,10555,7
341,10570,10
341,10573,3
341,10598,4
341,10613,4
341,10618,8
341,10637,3
341,10733,4
341,10739,3
341,10783,9
341,10800,1
341,10821,3
341,10825,3
341,10838,8
341,10839,6
341,10901,1
341,10906,6
341,10913,6
341,10941,7
341,10969,5
341,10982,7
341,10990,1
341,11050,5
341,11074,2
341,11077,4
341,11081,4
341,11132,1
341,11137,3
341,11143,8
341,11147,8
341,11171,8
341,11182,7
341,11207,10
341,11218,5
341,11239,3
341,11254,3
341,11268,8
341,11269,3
341,11271,6
341,11292,5
341,11305,2
341,11327,6
341,11329,10
341,11367,8
341,11370,1
341,11383,8
341,11387,10
341,11490,1
341,11497,5
341,11502,6
341,11534,4
341,11536,3
341,11568,3
341,11577,9
341,11589,4
341,11597,5
341,11600,1
341,11620,3
341,11681,3
341,11709,8
341,11755,3
341,11791,2
341,11804,6
341,11824,8
341,11848,6
341,11913,7
341,11925,3
341,11954,8
341,11983,2
341,12006,2
341,12038,2
341,12117,5
341,12127,7
341,12151,6
341,12160,6
341,12178,1
341,12192,2
341,12241,9
341,12242,10
341,12255,3
341,12262,1
341,12270,3
341,12306,8
341,12317,6
341,12322,9
341,12377,8
341,12478,4
341,12484,6
341,12529,10
341,12646,9
341,12678,7
341,12689,3
341,12714,9
341,12739,1
341,12819,9
341,12863,9
341,12875,4
341,12881,10
341,12904,10
341,12932,1
341,12939,8
341,13005,10
341,13008,8
341,13053,10
341,13062,5
341,13078,5
341,13106,2
341,13126,1
341,13138,3
341,13158,8
341,13187,10
341,13225,6
341,13236,4
341,13263,2
341,13413,8
341,13440,7
341,13478,7
341,13484,10
341,13494,1
341,13512,6
341,13551,9
341,13554,9
341,13557,3
341,13591,7
341,13593,3
341,13638,10
341,13653,5
341,13713,1
341,13755,6
341,13790,10
341,13807,7
341,13810,6
341,13827,5
341,13831,5
341,13839,6
341,13864,4
341,13911,5
341,13927,6
341,13928,10
341,14075,8
341,14096,2
341,14110,10
341,14121,10
341,14134,5
341,14184,2
341,14264,6
341,14306,5
341,14309,2
341,14337,1
341,14368,10
341,14386,2
341,14389,5
341,14430,3
341,14442,1
341,14451,9
341,14463,7
341,14465,7
341,14506,10
341,14523,9
341,14544,7
341,14546,2
341,14573,8
341,14578,6
341,14598,10
341,14600,4
341,14617,8
341,14647,2
341,14655,10
341,14669,9
341,14695,8
341,14726,10
341,14735,9
341,14741,1
341,14743,1
341,14750,1
341,14784,6
341,14789,10
341,14796,4
341,14846,3
341,14883,5
341,14896,7
341,14901,3
341,14924,8
341,14932,10
341,14947,6
341,14954,9
341,14963,8
341,14979,4
341,15015,9
341,15016,10
341,15019,6
341,15022,9
341,15029,2
341,15032,2
341,15040,1
341,15154,6
341,15158,3
341,15164,7
341,15170,3
341,15188,2
341,15212,7
341,15218,2
341,15225,9
341,15238,4
341,15297,5
341,15337,4
341,15376,7
341,15406,6
341,15438,2
341,15488,2
341,15501,9
341,15513,8
341,15529,3
341,15530,9
341,15539,1
341,15566,7
341,15632,6
341,15695,8
341,15706,7
341,15766,8
341,15781,1
341,15858,5
341,15892,3
341,15966,9
341,16086,5
341,16099,1
341,16109,2
341,16137,6
341,16138,4
341,16251,7
341,16256,1
341,16306,8
341,16328,4
341,16428,6
341,16447,1
341,16476,5
341,16477,3
341,16480,4
341,16492,2
341,16507,9
341,16518,2
341,16536,10
341,16544,3
341,16571,8
341,16580,2
341,16586,2
341,16611,2
341,16664,3
341,16711,3
341,16741,9
